state,district,location,latitude,longitude,date,groundwater_level_m_bgl,measurement
Punjab,Ludhiana,Ludhiana City Kohara,30.84861,75.88861,2015-01-01,27.8,jan
Punjab,Ludhiana,Khanna Manak Majra,30.70028,76.26472,2015-01-01,21.2,jan
Punjab,Ludhiana,Khanna Kishangarh,30.73861,76.16111,2015-01-01,19.0,jan
Punjab,Ludhiana,Doraha Chankian,30.75833,76.02194,2015-01-01,7.5,jan
Punjab,Ludhiana,Khanna Ikloha,30.70194,76.21861,2015-01-01,21.3,jan
Punjab,Ludhiana,Khanna Bharthala,30.56833,76.08056,2015-01-01,21.9,jan
Punjab,Ludhiana,Jagraon Roomi,30.72861,75.5125,2015-01-01,22.3,jan
Punjab,Ludhiana,Jagraon Ragba,30.83222,75.64056,2015-01-01,18.2,jan
Punjab,Ludhiana,Jagraon Pandori,30.79278,75.56139,2015-01-01,19.2,jan
Punjab,Ludhiana,Jagraon Pabbian,30.79278,75.56139,2015-01-01,15.4,jan
Punjab,Ludhiana,Jagraon Manoke,30.67972,75.45889,2015-01-01,25.9,jan
Punjab,Ludhiana,Khanna Dinnamder,30.64694,76.06889,2015-01-01,19.5,jan
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2015-01-01,4.1,jan
Punjab,Ludhiana,Ludhiana-1 Gohaur,30.86667,75.71806,2015-01-01,20.9,jan
Punjab,Ludhiana,Ludhiana-1 Alamgir,30.79417,75.85667,2015-01-01,18.8,jan
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2015-05-20,9.6,pre
Punjab,Ludhiana,Machhiwara Mushkabad,30.86611,76.23139,2015-05-20,11.72,pre
Punjab,Ludhiana,Machhiwara Lelon Kalan,30.85278,76.12083,2015-05-20,5.18,pre
Punjab,Ludhiana,Machhiwara Hedon,30.82917,76.2625,2015-05-20,18.8,pre
Punjab,Ludhiana,Machhiwara Bhahlolpur,30.90417,76.28889,2015-05-20,11.76,pre
Punjab,Ludhiana,Ludhiana-2 Upplan,30.8875,76.1125,2015-05-20,9.88,pre
Punjab,Ludhiana,Ludhiana-2 Punjeta,30.87278,76.0875,2015-05-20,10.23,pre
Punjab,Ludhiana,Ludhiana-2 Mangat,30.98056,75.9125,2015-05-20,11.77,pre
Punjab,Ludhiana,Ludhiana-2 Chaunta,30.96,76.05972,2015-05-20,7.72,pre
Punjab,Ludhiana,Ludhiana-1 Sanewal,30.83722,75.8375,2015-05-20,16.12,pre
Punjab,Ludhiana,Ludhiana-1 Lalan,30.85,76.075,2015-05-20,7.77,pre
Punjab,Ludhiana,Ludhiana-1 Katanikalan,30.84917,76.08222,2015-05-20,9.4,pre
Punjab,Ludhiana,Ludhiana-1 Gohaur,30.86667,75.71806,2015-05-20,21.75,pre
Punjab,Ludhiana,Ludhiana-1 Alamgir,30.79417,75.85667,2015-05-20,19.5,pre
Punjab,Ludhiana,Sudhar Rattewal,30.74889,75.67167,2015-05-20,21.87,pre
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2015-05-20,26.45,pre
Punjab,Ludhiana,Ludhiana City Kohara,30.84861,75.88861,2015-05-20,28.8,pre
Punjab,Ludhiana,Khanna Manak Majra,30.70028,76.26472,2015-05-20,21.96,pre
Punjab,Ludhiana,Khanna Kishangarh,30.73861,76.16111,2015-05-20,20.4,pre
Punjab,Ludhiana,Khanna Ikloha,30.70194,76.21861,2015-05-20,20.8,pre
Punjab,Ludhiana,Khanna Dinnamder,30.64694,76.06889,2015-05-20,20.4,pre
Punjab,Ludhiana,Khanna Bharthala,30.56833,76.08056,2015-05-20,23.15,pre
Punjab,Ludhiana,Jagraon Roomi,30.72861,75.5125,2015-05-20,22.5,pre
Punjab,Ludhiana,Jagraon Ragba,30.83222,75.64056,2015-05-20,19.5,pre
Punjab,Ludhiana,Jagraon Pandori,30.79278,75.56139,2015-05-20,20.16,pre
Punjab,Ludhiana,Jagraon Pabbian,30.79278,75.56139,2015-05-20,17.0,pre
Punjab,Ludhiana,Jagraon Manoke,30.67972,75.45889,2015-05-20,25.9,pre
Punjab,Ludhiana,Doraha Payal,30.72556,76.06361,2015-05-20,16.6,pre
Punjab,Ludhiana,Sudhar Rajoera Khurd,30.725,75.59167,2015-05-20,24.2,pre
Punjab,Ludhiana,Machhiwara Sherpur Bhet,30.93611,76.30417,2015-05-20,4.33,pre
Punjab,Ludhiana,Machhiwara Udonwal,30.96389,76.1625,2015-05-20,4.12,pre
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2015-05-20,3.58,pre
Punjab,Ludhiana,Maloud Kishanpur,30.61917,75.9575,2015-05-20,25.3,pre
Punjab,Ludhiana,Sudhar Khandur,30.79583,75.72361,2015-05-20,20.5,pre
Punjab,Ludhiana,Sudhar Chhapar,30.74028,75.67167,2015-05-20,22.87,pre
Punjab,Ludhiana,Sidhwan Bet Talwandi,30.85028,75.59083,2015-05-20,17.76,pre
Punjab,Ludhiana,Sidhwan Bet Sidhwan Bet,30.92333,75.44,2015-05-20,8.62,pre
Punjab,Ludhiana,Sidhwan Bet Lodhiwal,30.93194,75.41167,2015-05-20,11.1,pre
Punjab,Ludhiana,Sidhwan Bet Galibkalan,30.83528,75.40167,2015-05-20,21.79,pre
Punjab,Ludhiana,Sidhwan Bet Aliwal,30.94528,75.61278,2015-05-20,8.05,pre
Punjab,Ludhiana,Samrala Utlan,30.81944,76.19667,2015-05-20,11.12,pre
Punjab,Ludhiana,Samrala Sangatpura,30.80417,76.25833,2015-05-20,20.62,pre
Punjab,Ludhiana,Samrala Dodpur,30.7375,76.18333,2015-05-20,19.25,pre
Punjab,Ludhiana,Samrala Bhagwanpur,30.825,76.16111,2015-05-20,15.38,pre
Punjab,Ludhiana,Raikot Sajaywal,30.73028,75.53833,2015-05-20,21.7,pre
Punjab,Ludhiana,Maloud Bhikhi Khatron,30.7125,75.93333,2015-05-20,14.1,pre
Punjab,Ludhiana,Doraha Chankian,30.75833,76.02194,2015-05-20,8.43,pre
Punjab,Ludhiana,Raikot Raikot,30.64389,75.70278,2015-05-20,26.2,pre
Punjab,Ludhiana,Raikot Kalsian,30.63333,75.67917,2015-05-20,27.1,pre
Punjab,Ludhiana,Maloud Rashiana,30.66222,75.92361,2015-05-20,22.6,pre
Punjab,Ludhiana,Pakhowal Chaminala,30.77944,75.73722,2015-05-20,21.3,pre
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2015-05-20,17.76,pre
Punjab,Ludhiana,Raikot Nurpur,30.69222,75.61278,2015-05-20,26.4,pre
Punjab,Ludhiana,Dehlon Harnampur,30.83056,75.92361,2015-05-20,18.48,pre
Punjab,Ludhiana,Dehlon Gopalpur,30.7375,75.84167,2015-05-20,16.5,pre
Punjab,Ludhiana,Doraha Begowal,30.81667,76.05556,2015-05-20,8.8,pre
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2015-05-20,13.33,pre
Punjab,Ludhiana,Doraha Bilaspur,30.75528,75.96083,2015-05-20,9.35,pre
Punjab,Ludhiana,Pakhowal Mehmaingh Wala,30.74806,75.785,2015-05-20,20.3,pre
Punjab,Ludhiana,Pakhowal Rashin,30.64583,75.7375,2015-05-20,25.25,pre
Punjab,Ludhiana,Dehlon Doraha,30.8,76.02083,2015-05-20,6.75,pre
Punjab,Ludhiana,Sidhwan Bet Sidhwan Bet,30.92333,75.44,2016-01-01,8.0,jan
Punjab,Ludhiana,Machhiwara Bhahlolpur,30.90417,76.28889,2016-01-01,12.5,jan
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2016-01-01,13.6,jan
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2016-01-01,3.6,jan
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2016-01-01,13.4,jan
Punjab,Ludhiana,Machhiwara Mushkabad,30.86611,76.23139,2016-01-01,11.8,jan
Punjab,Ludhiana,Ludhiana-2 Punjeta,30.87278,76.0875,2016-01-01,9.5,jan
Punjab,Ludhiana,Ludhiana-1 Lalan,30.85,76.075,2016-01-01,5.8,jan
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2016-01-01,21.7,jan
Punjab,Ludhiana,Dehlon Doraha,30.8,76.02083,2016-01-01,6.8,jan
Punjab,Ludhiana,Dehlon Gopalpur,30.7375,75.84167,2016-01-01,17.2,jan
Punjab,Ludhiana,Ludhiana City Chattaringh Park,30.9,75.79167,2016-01-01,37.7,jan
Punjab,Ludhiana,Doraha Begowal,30.81667,76.05556,2016-01-01,9.6,jan
Punjab,Ludhiana,Khanna Ikloha,30.70194,76.21861,2016-01-01,21.2,jan
Punjab,Ludhiana,Sidhwan Bet Talwandi,30.85028,75.59083,2016-01-20,18.2,jan
Punjab,Ludhiana,Sudhar Chhapar,30.74028,75.67167,2016-01-20,22.7,jan
Punjab,Ludhiana,Sudhar Khandur,30.79583,75.72361,2016-01-20,21.3,jan
Punjab,Ludhiana,Sudhar Rajoera Khurd,30.725,75.59167,2016-01-20,24.8,jan
Punjab,Ludhiana,Sudhar Rattewal,30.74889,75.67167,2016-01-20,22.8,jan
Punjab,Ludhiana,Khanna Manak Majra,30.70028,76.26472,2016-01-20,21.0,jan
Punjab,Ludhiana,Khanna Kishangarh,30.73861,76.16111,2016-01-20,19.6,jan
Punjab,Ludhiana,Khanna Dinnamder,30.64694,76.06889,2016-01-20,20.2,jan
Punjab,Ludhiana,Jagraon Roomi,30.72861,75.5125,2016-01-20,23.9,jan
Punjab,Ludhiana,Sidhwan Bet Lodhiwal,30.93194,75.41167,2016-01-20,11.2,jan
Punjab,Ludhiana,Jagraon Ragba,30.83222,75.64056,2016-01-20,19.3,jan
Punjab,Ludhiana,Jagraon Pandori,30.79278,75.56139,2016-01-20,20.1,jan
Punjab,Ludhiana,Jagraon Pabbian,30.79278,75.56139,2016-01-20,17.2,jan
Punjab,Ludhiana,Jagraon Manoke,30.67972,75.45889,2016-01-20,27.8,jan
Punjab,Ludhiana,Doraha Payal,30.72556,76.06361,2016-01-20,17.0,jan
Punjab,Ludhiana,Doraha Chankian,30.75833,76.02194,2016-01-20,8.0,jan
Punjab,Ludhiana,Doraha Bilaspur,30.75528,75.96083,2016-01-20,9.3,jan
Punjab,Ludhiana,Dehlon Harnampur,30.83056,75.92361,2016-01-20,18.0,jan
Punjab,Ludhiana,Khanna Bharthala,30.56833,76.08056,2016-01-20,22.3,jan
Punjab,Ludhiana,Ludhiana-2 Mangat,30.98056,75.9125,2016-01-20,11.3,jan
Punjab,Ludhiana,Ludhiana-2 Upplan,30.8875,76.1125,2016-01-20,9.5,jan
Punjab,Ludhiana,Samrala Sangatpura,30.80417,76.25833,2016-01-20,18.9,jan
Punjab,Ludhiana,Ludhiana-2 Chaunta,30.96,76.05972,2016-01-20,6.4,jan
Punjab,Ludhiana,Machhiwara Hambowal,30.95278,76.24972,2016-01-20,6.2,jan
Punjab,Ludhiana,Machhiwara Hedon,30.82917,76.2625,2016-01-20,18.9,jan
Punjab,Ludhiana,Machhiwara Lelon Kalan,30.85278,76.12083,2016-01-20,4.7,jan
Punjab,Ludhiana,Ludhiana-1 Sanewal,30.83722,75.8375,2016-01-20,16.1,jan
Punjab,Ludhiana,Ludhiana-1 Katanikalan,30.84917,76.08222,2016-01-20,8.9,jan
Punjab,Ludhiana,Ludhiana-1 Gohaur,30.86667,75.71806,2016-01-20,21.7,jan
Punjab,Ludhiana,Machhiwara Sherpur Bhet,30.93611,76.30417,2016-01-20,4.0,jan
Punjab,Ludhiana,Machhiwara Udonwal,30.96389,76.1625,2016-01-20,4.1,jan
Punjab,Ludhiana,Maloud Bhikhi Khatron,30.7125,75.93333,2016-01-20,13.1,jan
Punjab,Ludhiana,Maloud Kishanpur,30.61917,75.9575,2016-01-20,26.5,jan
Punjab,Ludhiana,Sidhwan Bet Aliwal,30.94528,75.61278,2016-01-20,8.3,jan
Punjab,Ludhiana,Maloud Rashiana,30.66222,75.92361,2016-01-20,22.2,jan
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2016-01-20,16.6,jan
Punjab,Ludhiana,Ludhiana-1 Alamgir,30.79417,75.85667,2016-01-20,18.6,jan
Punjab,Ludhiana,Pakhowal Mehmaingh Wala,30.74806,75.785,2016-01-20,20.5,jan
Punjab,Ludhiana,Pakhowal Rashin,30.64583,75.7375,2016-01-20,26.5,jan
Punjab,Ludhiana,Raikot Kalsian,30.63333,75.67917,2016-01-20,28.1,jan
Punjab,Ludhiana,Raikot Nurpur,30.69222,75.61278,2016-01-20,27.8,jan
Punjab,Ludhiana,Raikot Raikot,30.64389,75.70278,2016-01-20,26.7,jan
Punjab,Ludhiana,Ludhiana City Kohara,30.84861,75.88861,2016-01-20,28.9,jan
Punjab,Ludhiana,Raikot Sajaywal,30.73028,75.53833,2016-01-20,22.2,jan
Punjab,Ludhiana,Samrala Bhagwanpur,30.825,76.16111,2016-01-20,14.7,jan
Punjab,Ludhiana,Samrala Dodpur,30.7375,76.18333,2016-01-20,19.7,jan
Punjab,Ludhiana,Pakhowal Chaminala,30.77944,75.73722,2016-01-20,21.1,jan
Punjab,Ludhiana,Sidhwan Bet Galibkalan,30.83528,75.40167,2016-01-20,23.0,jan
Punjab,Ludhiana,Maloud Rashiana,30.66222,75.92361,2016-05-01,22.0,pre
Punjab,Ludhiana,Pakhowal Chaminala,30.77944,75.73722,2016-05-01,21.35,pre
Punjab,Ludhiana,Dehlon Harnampur,30.83056,75.92361,2016-05-01,18.73,pre
Punjab,Ludhiana,Machhiwara Hedon,30.82917,76.2625,2016-05-01,17.85,pre
Punjab,Ludhiana,Machhiwara Hambowal,30.95278,76.24972,2016-05-01,5.8,pre
Punjab,Ludhiana,Ludhiana-2 Upplan,30.8875,76.1125,2016-05-01,9.05,pre
Punjab,Ludhiana,Ludhiana-2 Mangat,30.98056,75.9125,2016-05-01,11.0,pre
Punjab,Ludhiana,Ludhiana-2 Chaunta,30.96,76.05972,2016-05-01,5.65,pre
Punjab,Ludhiana,Ludhiana-1 Sanewal,30.83722,75.8375,2016-05-01,16.3,pre
Punjab,Ludhiana,Ludhiana-1 Katanikalan,30.84917,76.08222,2016-05-01,9.3,pre
Punjab,Ludhiana,Ludhiana-1 Gohaur,30.86667,75.71806,2016-05-01,22.2,pre
Punjab,Ludhiana,Ludhiana-1 Alamgir,30.79417,75.85667,2016-05-01,19.25,pre
Punjab,Ludhiana,Ludhiana City Kohara,30.84861,75.88861,2016-05-01,29.25,pre
Punjab,Ludhiana,Khanna Manak Majra,30.70028,76.26472,2016-05-01,21.2,pre
Punjab,Ludhiana,Khanna Kishangarh,30.73861,76.16111,2016-05-01,20.1,pre
Punjab,Ludhiana,Khanna Dinnamder,30.64694,76.06889,2016-05-01,20.0,pre
Punjab,Ludhiana,Khanna Bharthala,30.56833,76.08056,2016-05-01,23.2,pre
Punjab,Ludhiana,Jagraon Roomi,30.72861,75.5125,2016-05-01,25.3,pre
Punjab,Ludhiana,Jagraon Ragba,30.83222,75.64056,2016-05-01,19.87,pre
Punjab,Ludhiana,Jagraon Pandori,30.79278,75.56139,2016-05-01,21.0,pre
Punjab,Ludhiana,Jagraon Pabbian,30.79278,75.56139,2016-05-01,17.65,pre
Punjab,Ludhiana,Jagraon Manoke,30.67972,75.45889,2016-05-01,27.08,pre
Punjab,Ludhiana,Doraha Payal,30.72556,76.06361,2016-05-01,17.11,pre
Punjab,Ludhiana,Doraha Chankian,30.75833,76.02194,2016-05-01,8.6,pre
Punjab,Ludhiana,Doraha Bilaspur,30.75528,75.96083,2016-05-01,9.45,pre
Punjab,Ludhiana,Machhiwara Sherpur Bhet,30.93611,76.30417,2016-05-01,4.85,pre
Punjab,Ludhiana,Machhiwara Lelon Kalan,30.85278,76.12083,2016-05-01,5.0,pre
Punjab,Ludhiana,Sidhwan Bet Aliwal,30.94528,75.61278,2016-05-01,8.45,pre
Punjab,Ludhiana,Samrala Sangatpura,30.80417,76.25833,2016-05-01,18.8,pre
Punjab,Ludhiana,Raikot Sajaywal,30.73028,75.53833,2016-05-01,24.01,pre
Punjab,Ludhiana,Raikot Raikot,30.64389,75.70278,2016-05-01,27.45,pre
Punjab,Ludhiana,Machhiwara Udonwal,30.96389,76.1625,2016-05-01,4.65,pre
Punjab,Ludhiana,Raikot Nurpur,30.69222,75.61278,2016-05-01,27.5,pre
Punjab,Ludhiana,Sidhwan Bet Galibkalan,30.83528,75.40167,2016-05-01,22.97,pre
Punjab,Ludhiana,Sidhwan Bet Lodhiwal,30.93194,75.41167,2016-05-01,11.3,pre
Punjab,Ludhiana,Raikot Kalsian,30.63333,75.67917,2016-05-01,27.8,pre
Punjab,Ludhiana,Pakhowal Rashin,30.64583,75.7375,2016-05-01,26.03,pre
Punjab,Ludhiana,Sidhwan Bet Talwandi,30.85028,75.59083,2016-05-01,18.7,pre
Punjab,Ludhiana,Sudhar Chhapar,30.74028,75.67167,2016-05-01,22.9,pre
Punjab,Ludhiana,Sudhar Khandur,30.79583,75.72361,2016-05-01,21.34,pre
Punjab,Ludhiana,Sudhar Rajoera Khurd,30.725,75.59167,2016-05-01,25.08,pre
Punjab,Ludhiana,Sudhar Rattewal,30.74889,75.67167,2016-05-01,22.77,pre
Punjab,Ludhiana,Maloud Kishanpur,30.61917,75.9575,2016-05-01,25.4,pre
Punjab,Ludhiana,Maloud Bhikhi Khatron,30.7125,75.93333,2016-05-01,14.13,pre
Punjab,Ludhiana,Pakhowal Mehmaingh Wala,30.74806,75.785,2016-05-01,20.32,pre
Punjab,Ludhiana,Samrala Bhagwanpur,30.825,76.16111,2016-05-01,14.25,pre
Punjab,Ludhiana,Samrala Dodpur,30.7375,76.18333,2016-05-01,20.05,pre
Punjab,Ludhiana,Jagraon Jagraon,30.775,75.47083,2016-05-20,22.0,pre
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2016-05-20,13.85,pre
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2016-05-20,3.79,pre
Punjab,Ludhiana,Samrala Utlan,30.81944,76.19667,2016-05-20,13.2,pre
Punjab,Ludhiana,Ludhiana City Chattaringh Park,30.9,75.79167,2016-05-20,38.79,pre
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2016-05-20,32.47,pre
Punjab,Ludhiana,Sidhwan Bet Sidhwan Bet,30.92333,75.44,2016-05-20,7.35,pre
Punjab,Ludhiana,Ludhiana-1 Lalan,30.85,76.075,2016-05-20,9.92,pre
Punjab,Ludhiana,Machhiwara Bhahlolpur,30.90417,76.28889,2016-05-20,12.92,pre
Punjab,Ludhiana,Machhiwara Mushkabad,30.86611,76.23139,2016-05-20,12.98,pre
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2016-05-20,14.55,pre
Punjab,Ludhiana,Khanna Ikloha,30.70194,76.21861,2016-05-20,21.77,pre
Punjab,Ludhiana,Doraha Begowal,30.81667,76.05556,2016-05-20,9.72,pre
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2016-05-20,16.79,pre
Punjab,Ludhiana,Dehlon Gopalpur,30.7375,75.84167,2016-05-20,16.93,pre
Punjab,Ludhiana,Dehlon Doraha,30.8,76.02083,2016-05-20,7.07,pre
Punjab,Ludhiana,Ludhiana-2 Punjeta,30.87278,76.0875,2017-01-01,10.4,jan
Punjab,Ludhiana,Ludhiana-2 Mangat,30.98056,75.9125,2017-01-01,12.2,jan
Punjab,Ludhiana,Ludhiana-2 Chaunta,30.96,76.05972,2017-01-01,6.0,jan
Punjab,Ludhiana,Ludhiana-1 Sanewal,30.83722,75.8375,2017-01-01,16.5,jan
Punjab,Ludhiana,Ludhiana-1 Lalan,30.85,76.075,2017-01-01,9.9,jan
Punjab,Ludhiana,Ludhiana-1 Katanikalan,30.84917,76.08222,2017-01-01,9.5,jan
Punjab,Ludhiana,Dehlon Doraha,30.8,76.02083,2017-01-01,7.3,jan
Punjab,Ludhiana,Dehlon Gopalpur,30.7375,75.84167,2017-01-01,18.4,jan
Punjab,Ludhiana,Dehlon Harnampur,30.83056,75.92361,2017-01-01,18.6,jan
Punjab,Ludhiana,Doraha Bilaspur,30.75528,75.96083,2017-01-01,9.9,jan
Punjab,Ludhiana,Doraha Chankian,30.75833,76.02194,2017-01-01,9.3,jan
Punjab,Ludhiana,Doraha Payal,30.72556,76.06361,2017-01-01,17.5,jan
Punjab,Ludhiana,Jagraon Jagraon,30.775,75.47083,2017-01-01,21.5,jan
Punjab,Ludhiana,Sudhar Rajoera Khurd,30.725,75.59167,2017-01-01,25.9,jan
Punjab,Ludhiana,Jagraon Pabbian,30.79278,75.56139,2017-01-01,18.9,jan
Punjab,Ludhiana,Jagraon Pandori,30.79278,75.56139,2017-01-01,20.8,jan
Punjab,Ludhiana,Jagraon Ragba,30.83222,75.64056,2017-01-01,20.1,jan
Punjab,Ludhiana,Jagraon Roomi,30.72861,75.5125,2017-01-01,26.0,jan
Punjab,Ludhiana,Khanna Bharthala,30.56833,76.08056,2017-01-01,23.4,jan
Punjab,Ludhiana,Khanna Dinnamder,30.64694,76.06889,2017-01-01,21.5,jan
Punjab,Ludhiana,Khanna Ikloha,30.70194,76.21861,2017-01-01,22.2,jan
Punjab,Ludhiana,Khanna Kishangarh,30.73861,76.16111,2017-01-01,20.4,jan
Punjab,Ludhiana,Khanna Manak Majra,30.70028,76.26472,2017-01-01,22.6,jan
Punjab,Ludhiana,Ludhiana City Chattaringh Park,30.9,75.79167,2017-01-01,39.7,jan
Punjab,Ludhiana,Ludhiana City Kohara,30.84861,75.88861,2017-01-01,29.5,jan
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2017-01-01,27.7,jan
Punjab,Ludhiana,Ludhiana-2 Upplan,30.8875,76.1125,2017-01-01,8.8,jan
Punjab,Ludhiana,Jagraon Manoke,30.67972,75.45889,2017-01-01,29.7,jan
Punjab,Ludhiana,Machhiwara Hambowal,30.95278,76.24972,2017-01-01,6.3,jan
Punjab,Ludhiana,Machhiwara Hedon,30.82917,76.2625,2017-01-01,18.1,jan
Punjab,Ludhiana,Sudhar Chhapar,30.74028,75.67167,2017-01-01,24.0,jan
Punjab,Ludhiana,Sidhwan Bet Talwandi,30.85028,75.59083,2017-01-01,19.3,jan
Punjab,Ludhiana,Sidhwan Bet Sidhwan Bet,30.92333,75.44,2017-01-01,8.7,jan
Punjab,Ludhiana,Sidhwan Bet Lodhiwal,30.93194,75.41167,2017-01-01,11.9,jan
Punjab,Ludhiana,Sidhwan Bet Galibkalan,30.83528,75.40167,2017-01-01,23.9,jan
Punjab,Ludhiana,Sidhwan Bet Aliwal,30.94528,75.61278,2017-01-01,9.1,jan
Punjab,Ludhiana,Samrala Utlan,30.81944,76.19667,2017-01-01,12.0,jan
Punjab,Ludhiana,Samrala Dodpur,30.7375,76.18333,2017-01-01,19.8,jan
Punjab,Ludhiana,Samrala Bhagwanpur,30.825,76.16111,2017-01-01,14.9,jan
Punjab,Ludhiana,Raikot Sajaywal,30.73028,75.53833,2017-01-01,24.1,jan
Punjab,Ludhiana,Raikot Raikot,30.64389,75.70278,2017-01-01,28.0,jan
Punjab,Ludhiana,Raikot Nurpur,30.69222,75.61278,2017-01-01,28.5,jan
Punjab,Ludhiana,Machhiwara Bhahlolpur,30.90417,76.28889,2017-01-01,12.6,jan
Punjab,Ludhiana,Raikot Kalsian,30.63333,75.67917,2017-01-01,29.2,jan
Punjab,Ludhiana,Pakhowal Mehmaingh Wala,30.74806,75.785,2017-01-01,21.6,jan
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2017-01-01,14.0,jan
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2017-01-01,17.1,jan
Punjab,Ludhiana,Pakhowal Chaminala,30.77944,75.73722,2017-01-01,22.1,jan
Punjab,Ludhiana,Maloud Rashiana,30.66222,75.92361,2017-01-01,23.4,jan
Punjab,Ludhiana,Maloud Kishanpur,30.61917,75.9575,2017-01-01,27.4,jan
Punjab,Ludhiana,Maloud Bhikhi Khatron,30.7125,75.93333,2017-01-01,13.9,jan
Punjab,Ludhiana,Machhiwara Udonwal,30.96389,76.1625,2017-01-01,4.9,jan
Punjab,Ludhiana,Machhiwara Sherpur Bhet,30.93611,76.30417,2017-01-01,5.4,jan
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2017-01-01,4.3,jan
Punjab,Ludhiana,Machhiwara Mushkabad,30.86611,76.23139,2017-01-01,12.5,jan
Punjab,Ludhiana,Machhiwara Lelon Kalan,30.85278,76.12083,2017-01-01,5.5,jan
Punjab,Ludhiana,Pakhowal Rashin,30.64583,75.7375,2017-01-01,27.0,jan
Punjab,Ludhiana,Sudhar Khandur,30.79583,75.72361,2017-01-01,22.1,jan
Punjab,Ludhiana,Ludhiana-1 Gohaur,30.86667,75.71806,2017-01-01,22.0,jan
Punjab,Ludhiana,Ludhiana-1 Alamgir,30.79417,75.85667,2017-01-01,19.4,jan
Punjab,Ludhiana,Sudhar Rattewal,30.74889,75.67167,2017-01-01,24.1,jan
Punjab,Ludhiana,Dehlon Doraha,30.8,76.02083,2017-05-20,7.53,pre
Punjab,Ludhiana,Ludhiana-2 Upplan,30.8875,76.1125,2017-05-20,9.0,pre
Punjab,Ludhiana,Ludhiana-2 Mangat,30.98056,75.9125,2017-05-20,12.0,pre
Punjab,Ludhiana,Ludhiana-2 Chaunta,30.96,76.05972,2017-05-20,5.95,pre
Punjab,Ludhiana,Ludhiana-1 Sanewal,30.83722,75.8375,2017-05-20,16.85,pre
Punjab,Ludhiana,Ludhiana-1 Lalan,30.85,76.075,2017-05-20,11.17,pre
Punjab,Ludhiana,Ludhiana-1 Katanikalan,30.84917,76.08222,2017-05-20,9.85,pre
Punjab,Ludhiana,Ludhiana-1 Gohaur,30.86667,75.71806,2017-05-20,23.15,pre
Punjab,Ludhiana,Ludhiana-1 Alamgir,30.79417,75.85667,2017-05-20,19.55,pre
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2017-05-20,28.69,pre
Punjab,Ludhiana,Ludhiana City Kohara,30.84861,75.88861,2017-05-20,29.8,pre
Punjab,Ludhiana,Ludhiana City Chattaringh Park,30.9,75.79167,2017-05-20,39.98,pre
Punjab,Ludhiana,Khanna Manak Majra,30.70028,76.26472,2017-05-20,22.1,pre
Punjab,Ludhiana,Khanna Kishangarh,30.73861,76.16111,2017-05-20,20.5,pre
Punjab,Ludhiana,Khanna Ikloha,30.70194,76.21861,2017-05-20,22.75,pre
Punjab,Ludhiana,Khanna Dinnamder,30.64694,76.06889,2017-05-20,21.65,pre
Punjab,Ludhiana,Khanna Bharthala,30.56833,76.08056,2017-05-20,23.89,pre
Punjab,Ludhiana,Jagraon Roomi,30.72861,75.5125,2017-05-20,26.3,pre
Punjab,Ludhiana,Jagraon Ragba,30.83222,75.64056,2017-05-20,20.28,pre
Punjab,Ludhiana,Jagraon Pandori,30.79278,75.56139,2017-05-20,21.2,pre
Punjab,Ludhiana,Jagraon Pabbian,30.79278,75.56139,2017-05-20,18.4,pre
Punjab,Ludhiana,Jagraon Manoke,30.67972,75.45889,2017-05-20,29.1,pre
Punjab,Ludhiana,Doraha Payal,30.72556,76.06361,2017-05-20,17.75,pre
Punjab,Ludhiana,Doraha Chankian,30.75833,76.02194,2017-05-20,9.25,pre
Punjab,Ludhiana,Doraha Bilaspur,30.75528,75.96083,2017-05-20,10.05,pre
Punjab,Ludhiana,Dehlon Harnampur,30.83056,75.92361,2017-05-20,19.28,pre
Punjab,Ludhiana,Machhiwara Bhahlolpur,30.90417,76.28889,2017-05-20,13.25,pre
Punjab,Ludhiana,Machhiwara Hambowal,30.95278,76.24972,2017-05-20,6.3,pre
